Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1845,4,0.6196,3.718,3536.0,0.001048,0.9929309999999999,FAM78A MYOZ1 PDYN USP54,negative regulation of skeletal muscle tissue regeneration|skeletal muscle fiber adaptation|regulation of skeletal muscle tissue regeneration|skeletal muscle adaptation|negative regulation of calcineurin-NFAT signaling cascade,0.0003883|0.0009706|0.001553|0.002716|0.003104,1|1|1|1|1,5149|1287|735.5|396.1|343.2
1846,11,0.604,33.22,8686.0,0.0038,0.999969,ANXA2R C1QTNF3 C7 CCL28 CDH6 FBXO4 HCN1 NIM1K PDZD2 UGT3A1 UGT3A2,cytolysis|cellular homeostasis|cellular response to hydroxyisoflavone|cellular response to genistein|cellular response to phenylpropanoid,0.0001527|0.0009016|0.001067|0.001067|0.001067,1|1|1|1|1,113.5|8.434|1872|1872|1872
1847,4,0.6125,3.675,3091.0,0.001185,0.9929309999999999,DSCAML1 OR10G9 OR6X1 PDZD3,negative regulation of guanylate cyclase activity|negative regulation of purine nucleotide biosynthetic process|negative regulation of nucleotide biosynthetic process|negative regulation of cGMP-mediated signaling|response to chemical,0.0007766|0.001359|0.001359|0.001359|0.002029,1|1|1|1|1,1716|858.1|858.1|858.1|4.714
1848,4,0.6273,3.764,3396.0,0.001105,0.9929309999999999,C20orf194 PDZD8 PLCB4 ZFYVE27,endoplasmic reticulum tubular network formation|mitochondrion-endoplasmic reticulum membrane tethering|endoplasmic reticulum tubular network organization|neurotrophin TRK receptor signaling pathway|mitochondrial calcium ion homeostasis,0.0009706|0.0009706|0.003104|0.004072|0.005233,1|1|1|1|1,1287|1287|343.2|257.4|198
1849,6,0.6015,9.022,4285.0,0.002095,0.998474,ABCE1 MAK16 PES1 RPL14 RPL18 RPL7,ribosome biogenesis|ribonucleoprotein complex biogenesis|rRNA processing|rRNA metabolic process|ribosomal large subunit biogenesis,1.867e-11|1.384e-10|2.014e-09|2.426e-09|2.551e-09,2.945e-07|1.092e-06|1.059e-05|9.568e-06|8.047e-06,62.03|44.29|66.01|63.56|190.7
1850,4,0.7283,4.37,2809.0,0.001549,0.9929309999999999,LSM2 PDRG1 PFDN2 PFDN6,negative regulation of amyloid fibril formation|regulation of amyloid fibril formation|protein folding|negative regulation of supramolecular fiber organization|regulation of supramolecular fiber organization,2.572e-06|3.843e-06|5.523e-06|0.0003385|0.001956,0.04057|0.03031|0.02904|1|1,858.1|686.5|67.75|66.87|27.46
1851,14,0.6078,55.31,11730.0,0.00468,0.9999969999999999,ADCYAP1R1 AEBP1 AGR2 AGR3 GCK GHRHR HOXA6 HOXA7 KIAA0895 MYO1G NME8 PGAM2 UBE2D4 URGCP,glycolytic process|ATP generation from ADP|ADP metabolic process|nucleoside diphosphate phosphorylation|nucleotide phosphorylation,4.057e-06|4.345e-06|6.747e-06|1.206e-05|1.265e-05,0.064|0.03427|0.03547|0.04758|0.03992,100.5|98.07|84.06|68.65|67.52
1852,4,0.6121,3.673,2971.0,0.001231,0.9929309999999999,EPO PGAM5 PINX1 PUM3,negative regulation of erythrocyte apoptotic process|regulation of erythrocyte apoptotic process|defense response to nematode|positive regulation of telomeric DNA binding|erythropoietin-mediated signaling pathway,0.0004854|0.0004854|0.000728|0.000728|0.001213,1|1|1|1|1,4119|4119|2060|2060|1030
1853,5,0.6399,6.399,3465.0,0.001838,0.996692,BRF2 FNTA GINS4 PGGT1B TTI2,protein geranylgeranylation|protein prenylation|prenylation|positive regulation of tubulin deacetylation|cellular response to transforming growth factor beta stimulus,1.978e-06|4.66e-06|4.66e-06|0.0005824|0.0008166,0.0312|0.03675|0.0245|1|1,1144|686.5|686.5|3432|45.16
1854,9,0.6191,22.29,5596.0,0.003954,0.9998530000000001,ALDOA GAPDH GPI PGAM1 PGD PGLS PKM SLC2A1 TPI1,monosaccharide metabolic process|NADH regeneration|glucose catabolic process to pyruvate|canonical glycolysis|glycolytic process through glucose-6-phosphate,3.694e-16|8.732e-16|8.732e-16|8.732e-16|1.06e-15,5.827e-12|6.887e-12|4.591e-12|3.444e-12|3.345e-12,101.7|508.5|508.5|508.5|490.4
1855,4,0.6261,3.7560000000000002,3289.0,0.0011380000000000001,0.9929309999999999,CAMKMT ILDR2 PGM1 STAG3,galactose catabolic process|galactose metabolic process|glycogen catabolic process|glucan catabolic process|cellular polysaccharide catabolic process,0.001747|0.002716|0.003685|0.003878|0.004072,1|1|1|1|1,643.6|396.1|286|271|257.4
1856,5,0.6146,6.146,3978.0,0.001539,0.996692,PHYKPL SIGLEC7 SIGLEC9 ZNF432 ZNF534,lysine catabolic process|lysine metabolic process|aspartate family amino acid catabolic process|collagen catabolic process|aspartate family amino acid metabolic process,0.003152|0.003394|0.005812|0.01064|0.01424,1|1|1|1|1,343.3|316.8|179.1|95.79|71.02
1857,4,0.6777,4.066,3232.0,0.001254,0.9929309999999999,LILRA1 PI3 SIGLEC12 TNNC2,copulation|skeletal muscle contraction|mating|actin-myosin filament sliding|muscle filament sliding,0.003104|0.006393|0.006393|0.007552|0.007552,1|1|1|1|1,343.2|160.9|160.9|135.5|135.5
1858,8,0.6046,16.93,6494.0,0.002594,0.9996790000000001,CLEC2B CLEC4D CLEC6A KCNA6 PIANP PRB4 PZP TAS2R20,regulation of immune response|stimulatory C-type lectin receptor signaling pathway|innate immune response activating cell surface receptor signaling pathway|innate immune response-activating signal transduction|positive regulation of myeloid dendritic cell activation,0.0005327|0.0008755|0.0009359|0.0009513|0.001164,1|1|1|1|1,9.121|44.77|43.27|42.91|1287
1859,5,0.6114,6.114,3882.0,0.0015689999999999999,0.996692,CRYAB HTR3A NXPE1 NXPE4 PIH1D2,box C/D snoRNP assembly|tubulin complex assembly|small nucleolar ribonucleoprotein complex assembly|negative regulation of amyloid fibril formation|regulation of amyloid fibril formation,0.002183|0.002425|0.002667|0.003152|0.003878,1|1|1|1|1,514.9|457.7|411.9|343.3|274.6
1860,5,0.602,6.02,3990.0,0.001503,0.996692,OR1J1 OR1J4 PIP5KL1 RGS3 TOR1B,G protein-coupled receptor signaling pathway|negative regulation of protein phosphorylation|negative regulation of mitochondrial membrane potential|negative regulation of phosphorylation|negative regulation of membrane potential,0.002443|0.00283|0.003152|0.003565|0.003636,1|1|1|1|1,9.298|23.47|343.3|20.86|294.2
1861,8,0.6068,16.99,6051.0,0.002793,0.9996790000000001,OR1A1 OR1A2 OR1D5 OR1G1 OR3A1 P2RX1 PITPNA SPNS3,nervous system process|detection of chemical stimulus involved in sensory perception of smell|sensory perception|sensory perception of smell|detection of chemical stimulus involved in sensory perception,4.653e-08|2.467e-07|2.924e-07|3.303e-07|3.976e-07,0.000734|0.001946|0.001538|0.001303|0.001254,13.06|29.19|15.87|27.5|26.49
1862,4,0.6104,3.6630000000000003,3166.0,0.001153,0.9929309999999999,ADAM11 CRHR1 OR4D1 PIWIL3,corticotropin secretion|regulation of adenylate cyclase activity involved in G protein-coupled receptor signaling pathway|regulation of corticosterone secretion|cellular response to corticotropin-releasing hormone stimulus|response to corticotropin-releasing hormone,0.0003883|0.0003883|0.001165|0.001165|0.001165,1|1|1|1|1,5149|5149|1030|1030|1030
1863,9,0.6221,22.4,7479.0,0.002978,0.9998530000000001,C8orf76 CA1 CA13 CA2 CA3 CYP7A1 PKIA TMEM67 TMEM69,one-carbon metabolic process|bicarbonate transport|organic anion transport|small molecule metabolic process|positive regulation of dipeptide transport,3.42e-09|4.52e-09|3.007e-07|0.0005502|0.001455,5.395e-05|3.565e-05|0.001581|1|1,211.2|196.1|30.29|6.345|1030
1864,20,0.6012,114.2,15060.0,0.007509,1.0,CD1B CD1C CD1E CTSK EFNA4 FCRL3 GBA ITLN2 KCNJ10 LCE3E OR10J5 OR6K6 PGLYRP3 S100A12 S100A2 S100A4 S100A8 S100A9 SLAMF7 YY1AP1,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib|antigen processing and presentation, exogenous lipid antigen via MHC class Ib|antigen processing and presentation of lipid antigen via MHC class Ib|antigen processing and presentation via MHC class Ib|antigen processing and presentation of endogenous antigen",4.359e-08|9.33e-08|9.33e-08|5.264e-07|2.808e-06,0.0006876|0.0007358|0.0004906|0.002076|0.008858,617.9|441.3|441.3|220.7|118.8
1865,4,0.6274,3.764,3304.0,0.001135,0.9929309999999999,HSD3B2 NCMAP PLA2G2E ZNF683,regulation of extrathymic T cell differentiation|regulation of natural killer cell differentiation involved in immune response|peripheral nervous system myelin formation|cellular response to ionomycin|response to ionomycin,0.0005825|0.0007766|0.0007766|0.001165|0.001165,1|1|1|1|1,2574|1716|1716|1030|1030
1866,11,0.6226,34.24,8450.0,0.004026,0.999969,CCM2L DEFB116 DUSP15 FOXS1 HCK MYLK2 NOL4L PLAGL2 POFUT1 TM9SF4 XKR7,phagocytosis|leukocyte migration involved in immune response|respiratory burst after phagocytosis|regulation of muscle filament sliding|skeletal muscle satellite cell differentiation,0.0006051|0.001601|0.002134|0.002667|0.002667,1|1|1|1|1,17.23|936.1|624.1|468.1|468.1
1867,4,0.6659,3.995,2860.0,0.001391,0.9929309999999999,NFIA PLAT POLQ VPS36,double-strand break repair via alternative nonhomologous end joining|DNA replication|protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway|smooth muscle cell migration|plasminogen activation,0.0009706|0.001032|0.001165|0.002134|0.002328,1|1|1|1|1,1287|38|1030|514.9|468.1
1868,4,0.6019,3.611,3068.0,0.001173,0.9929309999999999,HTR3A PLAUR POU2F3 TMEM136,urokinase plasminogen activator signaling pathway|negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway|positive regulation of homotypic cell-cell adhesion|negative regulation by host of viral transcription|regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.0005825|0.001359|0.001941|0.003104|0.003491,1|1|1|1|1,2574|858.1|572.1|343.2|302.9
1869,4,0.6494,3.897,3492.0,0.001112,0.9929309999999999,C19orf38 CPNE9 PLCD1 VANGL1,positive regulation of dendrite extension|regulation of dendrite extension|inositol phosphate metabolic process|regulation of anatomical structure morphogenesis|phosphatidylinositol-mediated signaling,0.004846|0.005426|0.0116|0.01215|0.01583,1|1|1|1|1,214.5|190.7|87.27|10.78|63.56
1870,4,0.61,3.66,3163.0,0.001153,0.9929309999999999,EVI5 IL4I1 PLCD4 TMEM213,L-phenylalanine catabolic process|L-phenylalanine metabolic process|erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process|erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process|aromatic amino acid family catabolic process,0.002328|0.002328|0.002328|0.002328|0.004072,1|1|1|1|1,468.1|468.1|468.1|468.1|257.4
1871,5,0.6183,6.183,3787.0,0.001626,0.996692,ABHD11 CASTOR3 CLDN3 EFNA2 PLEK,actin cytoskeleton reorganization|regulation of cell diameter|phospholipase C-inhibiting G protein-coupled receptor signaling pathway|positive regulation of inositol-polyphosphate 5-phosphatase activity|regulation of inositol-polyphosphate 5-phosphatase activity,0.0001099|0.0004854|0.0004854|0.0004854|0.0004854,1|1|1|1|1,123|4119|4119|4119|4119
1872,8,0.6042,16.92,4834.0,0.003476,0.9996790000000001,DEPDC5 NPRL2 PLEKHA1 PLEKHH3 PTEN TBC1D7 TSC1 TSC2,negative regulation of TOR signaling|negative regulation of intracellular signal transduction|regulation of TOR signaling|negative regulation of signal transduction|negative regulation of cell communication,3.085e-12|3.674e-11|1.646e-10|2.706e-08|4.492e-08,4.866e-08|2.898e-07|8.652e-07|0.0001067|0.0001417,299.3|36.63|130|14.12|13.12
1873,4,0.6215,3.7289999999999996,3178.0,0.001169,0.9929309999999999,GABRA5 PLEKHB2 POTEI SCTR,"cellular water homeostasis|diet induced thermogenesis|synaptic transmission, GABAergic|positive regulation of cAMP-mediated signaling|adaptive thermogenesis",0.001553|0.002328|0.003104|0.003491|0.003685,1|1|1|1|1,735.5|468.1|343.2|302.9|286
1874,4,0.6256,3.753,3164.0,0.001182,0.9929309999999999,LPA PLG TCP10 TCP10L2,positive regulation of fibrinolysis|negative regulation of fibrinolysis|negative regulation of cell-cell adhesion mediated by cadherin|regulation of fibrinolysis|low-density lipoprotein particle remodeling,0.0009706|0.002134|0.002134|0.00291|0.003491,1|1|1|1|1,1287|514.9|514.9|367.8|302.9
1875,19,0.6078,103.9,14460.0,0.007117,1.0,AQP5 HOXC5 HOXC6 HOXC8 INHBE KRT1 KRT5 KRT6B KRT79 KRT82 KRT84 KRT86 OR10P1 OR6C3 OR6C65 PPP1R1A RDH16 RDH5 SDR9C7,cornification|keratinization|keratinocyte differentiation|epidermal cell differentiation|skin development,9.025e-12|9.669e-10|3.062e-09|9.317e-09|3.406e-08,1.424e-07|7.626e-06|1.61e-05|3.674e-05|0.0001074,67.15|33.57|28.31|24.01|19.81
1876,4,0.6662,3.997,3450.0,0.001155,0.9929309999999999,BVES PLN PTGES ZDHHC14,regulation of heart rate|cardiac muscle tissue development|negative regulation of calcium ion import into sarcoplasmic reticulum|regulation of the force of heart contraction by cardiac conduction|negative regulation of calcium ion binding,0.0001363|0.000313|0.0005825|0.0005825|0.0007766,1|1|1|1|1,106.2|69.58|2574|2574|1716
1877,6,0.6378,9.567,4863.0,0.001959,0.998474,ANKRD55 GZMK ITGA1 ITGA2 PLPP1 RNF138,positive regulation of phosphatase activity|positive regulation of dephosphorylation|integrin-mediated signaling pathway|cell-matrix adhesion|positive regulation of collagen binding,4.434e-05|0.0001284|0.0003455|0.0005653|0.0005824,0.6994|1|1|1|1,201.9|116.4|70.05|54.48|3432
1878,4,0.6024,3.614,3297.0,0.001092,0.9929309999999999,FAM111B PLPP7 WISP3 ZNF483,negative regulation of myotube differentiation|negative regulation of striated muscle cell differentiation|regulation of myotube differentiation|negative regulation of muscle cell differentiation|regulation of striated muscle cell differentiation,0.002183|0.004944|0.00596|0.008134|0.0119,1|1|1|1|1,490.4|208|171.6|124.8|84.75
1879,6,0.6278,9.417,4625.0,0.002027,0.998474,AMN1 BICD1 ETFBKMT KIAA1551 PLS1 SYT10,negative regulation of viral genome replication|actin filament bundle assembly|actin filament bundle organization|regulation of viral genome replication|negative regulation of viral process,0.0001511|0.0001735|0.0001914|0.0003568|0.0004352,1|1|1|1|1,109|101.5|96.46|70.05|63.27
1880,5,0.6309,6.309,3945.0,0.001593,0.996692,AQP5 IKZF4 KRT7 KRT86 PLTP,cornification|vitamin E biosynthetic process|protein homooligomerization|keratinization|vitamin E metabolic process,0.0003056|0.0004854|0.0007628|0.001193|0.001213,1|1|1|1|1,72.9|4119|45.77|36.45|1030
1881,9,0.6036,21.73,5631.0,0.003832,0.9998530000000001,ATRIP HUS1 RAD1 RAD17 RAD9A RFC5 RNASEH2A RNASEH2B RNASEH2C,DNA replication|regulation of signal transduction by p53 class mediator|DNA repair|nucleic acid phosphodiester bond hydrolysis|DNA damage checkpoint,8.749e-12|1.675e-10|8.809e-10|2.164e-09|3.809e-09,1.38e-07|1.321e-06|4.632e-06|8.533e-06|1.202e-05,53.2|63.05|27.2|40.78|74.08
1882,20,0.6009,114.2,15940.0,0.007092,1.0,ALDH3A1 ALOXE3 CCDC144A CCDC144NL DRC3 GID4 HS3ST3A1 KRT16 LLGL1 MFAP4 MIEF2 MYO15A PMP22 SLC47A2 TBC1D28 TNFRSF13B TNFSF12 TRPV2 ZNF287 ZNF624,establishment of skin barrier|regulation of water loss via skin|multicellular organismal water homeostasis|water homeostasis|epithelial cell migration,0.0003754|0.0004337|0.002877|0.00351|0.004113,1|1|1|1|1,74.89|69.34|25.65|23.11|21.28
1883,4,0.6505,3.903,3272.0,0.001189,0.9929309999999999,DSCAM PNLDC1 SLC25A39 SLC8B1,post-embryonic retina morphogenesis in camera-type eye|calcium export from the mitochondrion|regulation of chemotaxis|positive regulation of axon extension involved in axon guidance|regulation of cardiac muscle cell membrane potential,0.0005825|0.0005825|0.0006963|0.001553|0.001553,1|1|1|1|1,2574|2574|46.39|735.5|735.5
1884,5,0.6242,6.242000000000001,3382.0,0.001836,0.996692,NEDD8 PNN PSMA6 SCFD1 SRP54,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition|exocrine pancreas development|protein deubiquitination|protein modification by small protein removal|SRP-dependent cotranslational protein targeting to membrane, translocation",0.000728|0.001456|0.001792|0.002013|0.002183,1|1|1|1|1,2060|823.8|29.63|27.93|514.9
1885,4,0.6121,3.673,3174.0,0.001153,0.9929309999999999,CACNA2D1 KREMEN1 OR5B2 PNPLA3,"triglyceride acyl-chain remodeling|cellular response to 3,3',5-triiodo-L-thyronine|response to 3,3',5-triiodo-L-thyronine|membrane depolarization during bundle of His cell action potential|calcium ion transmembrane transport via high voltage-gated calcium channel",0.0003883|0.0005825|0.0007766|0.0007766|0.0007766,1|1|1|1|1,5149|2574|1716|1716|1716
1886,4,0.6258,3.755,3285.0,0.001139,0.9929309999999999,LBP PNRC1 SIRPG SPEF1,positive regulation of cytolysis|cell migration|positive regulation of respiratory burst involved in inflammatory response|lipopolysaccharide transport|localization of cell,0.0003883|0.0003993|0.0005825|0.0005825|0.0005927,1|1|1|1|1,5149|16.01|2574|2574|14
1887,7,0.6261,13.15,4989.0,0.002621,0.9992989999999999,INTS4 NUMA1 POLA2 POLD3 RPS3 SPCS2 UVRAG,cell cycle process|cell cycle|spindle organization|positive regulation of microtubule polymerization|positive regulation of microtubule polymerization or depolymerization,7.37e-06|2.645e-05|4.531e-05|5.199e-05|6.553e-05,0.1163|0.2086|0.2382|0.205|0.2067,13.75|10.58|39.23|189.8|168.1
1888,7,0.6026,12.66,4896.0,0.002571,0.9992989999999999,GRWD1 LENG1 NUP62 PNKP POLD1 SNRNP70 TSEN34,"base-excision repair, gap-filling|DNA replication|DNA damage response, detection of DNA damage|nucleic acid phosphodiester bond hydrolysis|base-excision repair",6.553e-05|7.828e-05|8.064e-05|0.0001087|0.0001735,1|0.6174|0.424|0.4285|0.5474,168.1|32.57|150.9|29.13|101.5
1889,8,0.6004,16.81,5625.0,0.002972,0.9996790000000001,ARRDC4 DNAL4 IER5 ITPKA POLR1E PWP1 TCOF1 TMEM82,"transcription by RNA polymerase I|nucleolar large rRNA transcription by RNA polymerase I|rRNA transcription|transcription, DNA-templated|nucleic acid-templated transcription",8.666e-07|1.695e-06|4.271e-05|5.975e-05|6.017e-05,0.01367|0.01337|0.2246|0.2356|0.1898,159.7|1526|217.9|16.55|16.52
1890,4,0.6691,4.013999999999999,2919.0,0.00137,0.9929309999999999,COPA INTS3 POMC PSMB4,negative regulation of G2/M transition of mitotic cell cycle|negative regulation of cell cycle G2/M phase transition|positive regulation of neutrophil mediated killing of fungus|regulation of neutrophil mediated killing of fungus|regulation of G2/M transition of mitotic cell cycle,0.0001363|0.0001684|0.0005825|0.0005825|0.0005836,1|1|1|1|1,106.2|95.35|2574|2574|50.73
1891,4,0.6216,3.73,3694.0,0.001007,0.9929309999999999,NQO1 POMGNT1 SMIM18 TEX15,response to flavonoid|response to hydrogen sulfide|response to L-glutamine|response to tetrachloromethane|NADH oxidation,0.0007766|0.0007766|0.0009706|0.0009706|0.001165,1|1|1|1|1,1716|1716|1287|1287|1030
1892,4,0.6027,3.616,3317.0,0.001086,0.9929309999999999,DGAT1 PMP2 POMT2 STAU2,positive regulation of protein O-linked glycosylation|regulation of protein O-linked glycosylation|monoacylglycerol biosynthetic process|acylglycerol acyl-chain remodeling|positive regulation of protein glycosylation,0.0007766|0.0007766|0.001553|0.001747|0.001941,1|1|1|1|1,1716|1716|735.5|643.6|572.1
1893,4,0.6576,3.946,2889.0,0.0013599999999999999,0.9929309999999999,CXADR POTEC POTEF POTEM,AV node cell-bundle of His cell adhesion involved in cell communication|tissue homeostasis|regulation of AV node cell action potential|germ cell migration|cardiac muscle cell-cardiac muscle cell adhesion,0.0003883|0.0007339|0.0007766|0.001359|0.001553,1|1|1|1|1,5149|45.16|1716|858.1|735.5
1894,7,0.6036,12.68,5153.0,0.002447,0.9992989999999999,CCDC74B CFC1 CFC1B MZT2A POTEG POTEI TUBA3D,nodal signaling pathway|activin receptor signaling pathway|determination of left/right symmetry|determination of bilateral symmetry|specification of symmetry,8.988e-06|4e-05|0.0007399|0.0008004|0.0008127,0.1418|0.3155|1|1|1,490.4|217.9|48.23|46.33|45.97
1895,17,0.6058,82.38,13990.0,0.00584,1.0,ABCB5 ADCYAP1R1 AEBP1 AGR2 AGR3 GCK GHRHR HOXA5 HOXA6 HOXA7 HOXA9 INMT KIAA0895 MYO1G NME8 POU6F2 ZNF713,embryonic skeletal system morphogenesis|embryonic skeletal system development|lung goblet cell differentiation|lobar bronchus epithelium development|lobar bronchus development,1.397e-06|3.811e-06|7.191e-06|1.078e-05|1.509e-05,0.02203|0.03006|0.03781|0.04251|0.04759,48.69|37.51|762.8|572.1|457.7
1896,5,0.6195,6.195,3422.0,0.001802,0.996692,EPRS GGPS1 GUK1 IARS2 PPA1,tRNA aminoacylation for protein translation|tRNA aminoacylation|amino acid activation|small molecule metabolic process|tRNA metabolic process,1.26e-07|1.512e-07|1.602e-07|3.065e-06|6.919e-06,0.001988|0.001192|0.0008425|0.01209|0.02183,268.6|252.2|247.1|12.69|68.27
1897,5,0.6239,6.239,4079.0,0.001523,0.996692,CXCL17 KPTN NTN5 PPFIA3 ZNF155,synaptic vesicle docking|regulation of short-term neuronal synaptic plasticity|macrophage chemotaxis|negative regulation of TORC1 signaling|positive regulation of macrophage chemotaxis,0.00291|0.003394|0.003636|0.004362|0.004362,1|1|1|1|1,374.5|316.8|294.2|242.3|242.3
1898,21,0.6024,126.5,16720.0,0.007492,1.0,CASQ2 CD101 CYB561D1 FAM19A3 FAM69A GBP5 GNAI3 GNAT2 GSTM2 GSTM3 GSTM4 GSTM5 HSD3B1 IFI44 INKA2 KCNA10 PPM1J RHOC SLC22A15 TMEM56 UBL4B,glutathione derivative biosynthetic process|glutathione derivative metabolic process|nitrobenzene metabolic process|xenobiotic catabolic process|glutathione metabolic process,9.497e-09|9.497e-09|2.726e-08|3.527e-07|5.347e-07,0.0001498|7.491e-05|0.0001433|0.001391|0.001687,187.2|187.2|772.3|257.4|63.37
1899,4,0.6025,3.615,3223.0,0.001118,0.9929309999999999,PPM1L PTOV1 VSTM2B ZNF792,sphingolipid biosynthetic process|membrane lipid biosynthetic process|sphingolipid metabolic process|transmembrane receptor protein serine/threonine kinase signaling pathway|membrane lipid metabolic process,0.01928|0.02672|0.03128|0.0379|0.04035,1|1|1|1|1,52.01|37.31|31.78|26.14|24.52
1900,8,0.6127,17.15,5565.0,0.003064,0.9996790000000001,LUZP1 MPRIP PPP1R12A PPP1R12C ROCK1 ROCK2 SPECC1L SSH2,regulation of myosin-light-chain-phosphatase activity|actin cytoskeleton organization|regulation of angiotensin-activated signaling pathway|cytoskeleton organization|actin filament-based process,4.605e-09|5.753e-07|7.913e-07|1.025e-06|1.1e-06,7.264e-05|0.004537|0.004161|0.004041|0.003469,1103|24.56|2574|12.83|21.52
1901,5,0.6041,6.041,3934.0,0.001529,0.996692,APOPT1 BAG5 CRIP1 MOK PPP1R13B,intrinsic apoptotic signaling pathway|cell death|prostate gland stromal morphogenesis|negative regulation of protein refolding|regulation of protein refolding,0.0003089|0.0005555|0.0005825|0.0009706|0.0009706,1|1|1|1|1,70.05|14.32|2574|1287|1287
1902,7,0.6332,13.3,5076.0,0.002606,0.9992989999999999,ECHS1 JAK3 LDLR LDLRAP1 MCEMP1 PYCR2 REEP4,receptor-mediated endocytosis involved in cholesterol transport|intracellular cholesterol transport|intracellular sterol transport|low-density lipoprotein particle clearance|plasma lipoprotein particle clearance,9.891e-07|2.072e-05|2.279e-05|3.204e-05|8.064e-05,0.0156|0.1634|0.1198|0.1263|0.2544,1961|309.7|294.2|245.2|150.9
1903,8,0.6053,16.95,6289.0,0.002681,0.9996790000000001,FAM209B GGT7 MAP1LC3A MYLK2 PPP1R16B RIPOR3 WFDC6 WISP2,negative regulation of peptidyl-serine dephosphorylation|regulation of muscle filament sliding|skeletal muscle satellite cell differentiation|response to iron(II) ion|regulation of peptidyl-serine dephosphorylation,0.001358|0.001698|0.001698|0.002037|0.002037,1|1|1|1|1,980.7|735.5|735.5|588.4|588.4
1904,4,0.6437,3.862,2602.0,0.001477,0.9929309999999999,PPP1R11 PPP1R2 PPP1R7 SUGT1,regulation of phosphoprotein phosphatase activity|regulation of protein dephosphorylation|regulation of phosphatase activity|regulation of dephosphorylation|negative regulation of phosphoprotein phosphatase activity,8.687e-07|1.446e-06|2.786e-06|4.705e-06|5.859e-05,0.0137|0.01141|0.01465|0.01855|0.1848,126.6|106.5|85.34|71.51|163.5
1905,4,0.6534,3.92,3268.0,0.0011949999999999999,0.9929309999999999,APBA1 PIP5K1B PPP2R5A PRKACG,gamma-aminobutyric acid secretion|negative regulation of lipid kinase activity|gamma-aminobutyric acid transport|chemical synaptic transmission|anterograde trans-synaptic signaling,0.0005825|0.001747|0.001941|0.002445|0.002445,1|1|1|1|1,2574|643.6|572.1|24.52|24.52
1906,5,0.6529,6.529,3662.0,0.001775,0.996692,DYNC1LI2 PPP2R5C PPP2R5D PPP2R5E SNRK,regulation of protein autophosphorylation|regulation of phosphoprotein phosphatase activity|regulation of protein dephosphorylation|regulation of phosphatase activity|protein dephosphorylation,1.425e-07|2.162e-06|3.596e-06|6.919e-06|1.167e-05,0.002247|0.01705|0.01891|0.02729|0.03681,257.4|101.3|85.22|68.27|57.21
1907,10,0.6103,27.46,6189.0,0.004404,0.999933,ANKRD52 CYB5R4 LCMT1 PPME1 PPP4R3A PPP6C PPP6R1 PPP6R3 PTPA TIPRL,regulation of phosphoprotein phosphatase activity|regulation of protein dephosphorylation|regulation of phosphatase activity|regulation of dephosphorylation|negative regulation of phosphoprotein phosphatase activity,3.685e-09|8.526e-09|2.511e-08|5.946e-08|5.084e-06,5.812e-05|6.725e-05|0.000132|0.0002345|0.01604,76.73|64.56|51.72|43.34|89.16
1908,8,0.6153,17.23,5976.0,0.002867,0.9996790000000001,ISL2 LHX3 LRP8 NEUROD1 OTP OTX2 PRDX6 SCLY,forebrain development|central nervous system development|neuron differentiation|ventral spinal cord development|generation of neurons,1.187e-07|3.258e-07|4.043e-07|6.592e-07|1.271e-06,0.001873|0.00257|0.002126|0.002599|0.00401,33.87|15.59|15.03|171.6|12.37
1909,4,0.691,4.146,2979.0,0.0013859999999999999,0.9929309999999999,PREB RPS7 TTC27 WDR43,rRNA processing|regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis|regulation of COPII vesicle coating|rRNA metabolic process|positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,0.0009508|0.0009706|0.0009706|0.001024|0.001165,1|1|1|1|1,39.61|1287|1287|38.14|1030
1910,9,0.6091,21.93,6204.0,0.003512,0.9998530000000001,EIF2S1 ETF1 PRELID1 PSMA1 PSMA3 PSMA5 PSMA6 PSMB3 SARS,proteasomal ubiquitin-independent protein catabolic process|regulation of cellular amino acid metabolic process|S phase|pre-replicative complex assembly|mitotic S phase,3.277e-13|4.879e-11|4.879e-11|4.879e-11|4.879e-11,5.169e-09|3.848e-07|2.565e-07|1.924e-07|1.539e-07,520.1|176|176|176|176
1911,4,0.7147,4.288,3119.0,0.00137,0.9929309999999999,DPP3 PREP XPNPEP1 ZER1,proteolysis|protein metabolic process|organonitrogen compound metabolic process|bradykinin catabolic process|macromolecule metabolic process,9.709e-07|0.0003614|0.00108|0.001456|0.002463,0.01532|1|1|1|1,15.98|4.883|3.922|823.8|3.326
