Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
3664,5,0.5048,5.048,3919.0,0.001283,0.996692,CALB2 CES4A DYNLRB2 PPP1R3E STBD1,glycogen metabolic process|cellular glucan metabolic process|glucan metabolic process|energy reserve metabolic process|cellular polysaccharide metabolic process,7.22e-05|7.482e-05|7.482e-05|0.0001131|0.000163,1|0.5901|0.3934|0.4459|0.5142,152.6|149.8|149.8|121.1|100.5
3665,4,0.5861,3.517,3278.0,0.0010689999999999999,0.9929309999999999,MRFAP1L1 PPP2R2C S100P STIM2,activation of store-operated calcium channel activity|positive regulation of store-operated calcium channel activity|store-operated calcium entry|regulation of store-operated calcium channel activity|peptidyl-serine dephosphorylation,0.001359|0.001553|0.001747|0.001941|0.00291,1|1|1|1|1,858.1|735.5|643.6|572.1|367.8
3666,4,0.5166,3.1,3276.0,0.0009429999999999999,0.9929309999999999,MAP1B SOCS1 STIMATE TEKT5,"induction of synaptic plasticity by chemical substance|positive regulation of synaptic plasticity by chemical substance|regulation of synaptic plasticity by chemical substance|negative regulation of CD8-positive, alpha-beta T cell differentiation|negative regulation of CD8-positive, alpha-beta T cell activation",0.0003883|0.0003883|0.0003883|0.0005825|0.001359,1|1|1|1|1,5149|5149|5149|2574|858.1
3667,4,0.5421,3.252,3265.0,0.0009927,0.9929309999999999,OCLM SEMG2 SLC2A10 STK11IP,negative regulation of proteoglycan biosynthetic process|negative regulation of connective tissue growth factor production|galactose transmembrane transport|positive regulation of serine-type peptidase activity|negative regulation of integrin-mediated signaling pathway,0.0003883|0.0003883|0.0005825|0.0007766|0.0007766,1|1|1|1|1,5149|5149|2574|1716|1716
3668,4,0.5128,3.077,3372.0,0.0009094,0.9929309999999999,CPT1B ELMOD2 STK32A TPP2,response to blue light|carnitine shuttle|carnitine metabolic process|amino-acid betaine metabolic process|intracellular lipid transport,0.001359|0.002328|0.00291|0.003685|0.007938,1|1|1|1|1,858.1|468.1|367.8|286|128.7
3669,5,0.5068,5.0680000000000005,3945.0,0.00128,0.996692,C10orf88 CCDC190 DAOA ESM1 STK32B,positive regulation of hepatocyte growth factor receptor signaling pathway|negative regulation of D-amino-acid oxidase activity|regulation of D-amino-acid oxidase activity|regulation of hepatocyte growth factor receptor signaling pathway|negative regulation of oxidoreductase activity,0.0003883|0.0003883|0.0003883|0.0009706|0.005426,1|1|1|1|1,5149|5149|5149|1287|190.7
3670,4,0.5508,3.305,3170.0,0.001039,0.9929309999999999,GFY PLEKHG4 STK38L TMCC1,endosome membrane tubulation|endosome fission|membrane tubulation|membrane fission|endosome organization,0.0005825|0.0007766|0.0009706|0.003104|0.01506,1|1|1|1|1,2574|1716|1287|343.2|66.87
3671,10,0.5164,23.24,7353.0,0.0031420000000000003,0.999933,CFAP53 ISL2 LHX3 MAN1A2 MGAT1 NEUROD1 OTP OTX2 SCLY STMN1,central nervous system development|neuron differentiation|spinal cord motor neuron cell fate specification|generation of neurons|brain development,4.735e-06|5.849e-06|1.705e-05|1.787e-05|2.426e-05,0.07469|0.04613|0.08964|0.07046|0.07652,11.34|10.93|374.5|8.994|12.57
3672,4,0.5223,3.134,3113.0,0.001003,0.9929309999999999,ARMS2 CACNG7 MMP3 STOX1,regulation of response to oxidative stress|positive regulation of otic vesicle morphogenesis|regulation of otic vesicle morphogenesis|regulation of mitochondrial DNA metabolic process|cellular response to nitrosative stress,0.0001028|0.0003883|0.0003883|0.0007766|0.0009706,1|1|1|1|1,122.6|5149|5149|1716|1287
3673,4,0.5504,3.302,2969.0,0.001108,0.9929309999999999,CWC22 SF3B1 STPG2 WDR75,"RNA processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA splicing, via transesterification reactions|RNA metabolic process",0.0003501|0.001277|0.001277|0.001302|0.001769,1|1|1|1|1,16.73|34.1|34.1|33.76|9.66
3674,4,0.5086,3.052,3142.0,0.0009676999999999999,0.9929309999999999,ASB17 LNX1 PTGES STRADB,regulation of fever generation|cyclooxygenase pathway|positive regulation of prostaglandin secretion|regulation of prostaglandin secretion|chronic inflammatory response,0.001941|0.002328|0.002328|0.002716|0.00291,1|1|1|1|1,572.1|468.1|468.1|396.1|367.8
3675,9,0.5016,18.06,6712.0,0.002676,0.9998530000000001,ARHGAP11B CHRFAM7A CHRNA7 DEXI GOLGA8M MPHOSPH10 PPIP5K1 STRC WHAMM,"synaptic transmission, cholinergic|excitatory postsynaptic potential|chemical synaptic transmission, postsynaptic|regulation of postsynaptic membrane potential|modulation of excitatory postsynaptic potential",2.988e-07|3.879e-06|4.624e-06|1.419e-05|0.0002265,0.004713|0.0306|0.02431|0.05596|0.7146,237.6|96.54|90.86|61.79|91.53
3676,4,0.5214,3.128,3243.0,0.0009612,0.9929309999999999,DNAJC12 NME4 STX1A STYXL1,negative regulation of stress granule assembly|positive regulation of norepinephrine secretion|regulation of stress granule assembly|regulation of synaptic vesicle priming|lipid transport,0.0003883|0.0009706|0.001165|0.001747|0.001845,1|1|1|1|1,5149|1287|1030|643.6|28.29
3677,5,0.5316,5.316,4299.0,0.001232,0.996692,ETV7 MSH3 OLR1 STX6 ZNF573,removal of nonhomologous ends|synaptic vesicle to endosome fusion|replication fork arrest|meiotic mismatch repair|maintenance of DNA repeat elements,0.0004854|0.0009706|0.001213|0.001456|0.001698,1|1|1|1|1,4119|1373|1030|823.8|686.5
3678,4,0.5121,3.073,3075.0,0.0009958,0.9929309999999999,DOCK10 FLT3 SPN STXBP5L,lymphocyte differentiation|mononuclear cell differentiation|leukocyte differentiation|lymphocyte activation|leukocyte homeostasis,7.087e-06|1.093e-05|2.021e-05|2.739e-05|6.997e-05,0.1118|0.08622|0.1063|0.108|0.2207,62.28|53.82|43.76|39.5|149.2
3679,9,0.5133,18.48,7326.0,0.00251,0.9998530000000001,ANKRD23 CFC1 IL1F10 IL1RN IL36G LYG1 RNF149 SCTR SUCNR1,inflammatory response to antigenic stimulus|response to stimulus|protein secretion|establishment of protein localization to extracellular region|inflammatory response,4.825e-07|0.0003471|0.0009392|0.0009567|0.001064,0.00761|1|1|1|1,196.1|2.424|43.59|43.18|13.84
3680,16,0.5068,60.82,13440.0,0.004493,0.999999,C8orf44 CA1 CA13 CA2 CA3 CNGB3 CYP7A1 FABP12 FABP4 MCMDC2 PMP2 SGK3 SNX16 SULF1 TMEM69 TRIM55,one-carbon metabolic process|bicarbonate transport|organic anion transport|ion transport|triglyceride catabolic process,2.934e-08|3.874e-08|4.791e-06|9.289e-05|0.0002266,0.0004628|0.0003056|0.02519|0.3663|0.7149,132|122.6|18.93|4.021|95.35
3681,5,0.5286,5.2860000000000005,4175.0,0.001261,0.996692,EFCAB13 RARS REG1A RTL10 SULT6B1,cellular response to gastrin|response to gastrin|response to growth hormone-releasing hormone|pancreas regeneration|positive regulation of acinar cell proliferation,0.0004854|0.0004854|0.0004854|0.0004854|0.0004854,1|1|1|1|1,4119|4119|4119|4119|4119
3682,4,0.5161,3.096,3232.0,0.0009545999999999999,0.9929309999999999,CHRNG SFT2D3 SUMO1 ZBTB43,protein localization to nuclear pore|positive regulation of ATPase-coupled calcium transmembrane transporter activity|negative regulation of action potential|PML body organization|protein localization to nuclear envelope,0.0007766|0.001165|0.001359|0.001553|0.002134,1|1|1|1|1,1716|1030|858.1|735.5|514.9
3683,4,0.5281,3.1689999999999996,3105.0,0.001017,0.9929309999999999,DRC1 NXPH1 SLC5A7 SUN1,axonemal dynein complex assembly|axoneme assembly|microtubule cytoskeleton organization|microtubule bundle formation|microtubule-based process,3.302e-05|0.0001478|0.0002011|0.0002847|0.0005625,0.5208|1|1|1|1,228.8|105.6|21.83|75.58|15.39
3684,4,0.5112,3.0669999999999997,3329.0,0.0009183999999999999,0.9929309999999999,PROM1 SIGLEC1 SUN3 TEX35,clathrin-dependent endocytosis of virus by host cell|positive regulation of nephron tubule epithelial cell differentiation|glomerular parietal epithelial cell differentiation|positive regulation of epithelial cell differentiation involved in kidney development|receptor-mediated endocytosis of virus by host cell,0.0003883|0.0007766|0.0007766|0.001553|0.001553,1|1|1|1|1,5149|1716|1716|735.5|735.5
3685,4,0.5227,3.136,3129.0,0.0009988,0.9929309999999999,FN3K HEXDC SUOX WNT1,midbrain-hindbrain boundary maturation|midbrain-hindbrain boundary maturation during brain development|cerebellum formation|hindbrain formation|fructoselysine metabolic process,0.0002913|0.0002913|0.0002913|0.0002913|0.0002913,1|1|1|1|0.9189,6865|6865|6865|6865|6865
3686,11,0.5082,27.95,7220.0,0.0038450000000000003,0.999969,ATM CDKN1A CHEK2 HEATR3 MDM2 MDM4 PPM1D SURF2 TP53 USP28 XPO7,"signal transduction by p53 class mediator|DNA damage response, signal transduction by p53 class mediator|signal transduction in response to DNA damage|DNA damage checkpoint|DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",2.535e-16|5.595e-15|3.091e-14|2.499e-13|3.221e-13,3.998e-12|4.413e-11|1.625e-10|9.855e-10|1.016e-09,126.9|165.9|128.5|94.29|193.7
3687,4,0.5628,3.377,2998.0,0.0011220000000000002,0.9929309999999999,FAM20C FBXO45 MVB12B SUSD1,synapse assembly involved in innervation|virus maturation|odontoblast differentiation|anterior commissure morphogenesis|corticospinal tract morphogenesis,0.0003883|0.0005825|0.0007766|0.001359|0.001359,1|1|1|1|1,5149|2574|1716|858.1|858.1
3688,4,0.5503,3.302,3321.0,0.0009908,0.9929309999999999,DACT1 RFX2 SUSD3 ZSCAN30,embryonic hindgut morphogenesis|negative regulation of beta-catenin-TCF complex assembly|regulation of beta-catenin-TCF complex assembly|hindgut morphogenesis|hindgut development,0.0005825|0.0005825|0.0005825|0.001359|0.001553,1|1|1|1|1,2574|2574|2574|858.1|735.5
3689,4,0.5755,3.4530000000000003,3315.0,0.001038,0.9929309999999999,DIP2B MPHOSPH9 SVIL TENM3,regulation of homophilic cell adhesion|regulation of cellular component size|regulation of neuron projection development|actin filament severing|regulation of anatomical structure size,0.0007766|0.00205|0.002655|0.003104|0.003524,1|1|1|1|1,1716|26.82|23.51|343.2|20.35
3690,5,0.5667,5.667000000000001,4095.0,0.001379,0.996692,ADPRHL1 CCDC113 GSG1L H1FNT SVOPL,spermatid nucleus elongation|protein de-ADP-ribosylation|regulation of postsynaptic neurotransmitter receptor internalization|sperm chromatin condensation|spermatid nucleus differentiation,0.0009706|0.001698|0.003152|0.003394|0.005087,1|1|1|1|1,1373|686.5|343.3|316.8|205.9
3691,4,0.5039,3.0239999999999996,3101.0,0.0009716000000000001,0.9929309999999999,CHRNA10 DAB1 SLC9A3R1 SWAP70,Golgi localization|negative regulation of ERK1 and ERK2 cascade|cellular ion homeostasis|inner ear morphogenesis|inorganic ion homeostasis,3.391e-06|7.603e-05|0.0001239|0.0001391|0.000165,0.05349|0.5997|0.6512|0.5486|0.5205,735.5|143|23.76|105.1|21.57
3692,6,0.5153,7.73,5108.0,0.001507,0.998474,CYP4V2 LMOD3 NHLRC1 NLRP11 SECTM1 SYCE3,fatty acid omega-oxidation|skeletal muscle thin filament assembly|pointed-end actin filament capping|skeletal myofibril assembly|positive regulation of skeletal muscle fiber development,0.001746|0.002037|0.002328|0.002619|0.002909,1|1|1|1|1,686.5|572.1|490.4|429.1|381.4
3693,32,0.5013,248.7,24970.0,0.009834,1.0,ACAP1 AIPL1 ALDH3A1 ALOX12B ALOX15 ALOX15B ALOXE3 ASGR1 ASGR2 CCDC144A CLEC10A KCTD11 MFSD6L MYH10 MYH2 MYH4 MYH8 OR1A1 OR1D5 OR1E2 OR3A1 OVCA2 P2RX1 SHBG SLC16A13 SLC2A4 SPNS3 TBC1D28 TMEM256 TNFSF12 TNFSF13 VAMP2,hepoxilin biosynthetic process|hepoxilin metabolic process|lipoxygenase pathway|linoleic acid metabolic process|long-chain fatty acid biosynthetic process,3.377e-09|3.377e-09|2.271e-08|5.896e-08|3.039e-07,5.326e-05|2.663e-05|0.0001194|0.0002325|0.0009586,286|286|160.9|122.6|78.01
3694,5,0.5336,5.336,4191.0,0.001269,0.996692,BBS9 OTULINL SEPT3 SYDE2 WBP2NL,male pronucleus assembly|female pronucleus assembly|egg activation|organelle assembly|protein localization to cilium,0.000728|0.000728|0.001456|0.01337|0.01352,1|1|1|1|1,2060|2060|823.8|10.55|74.89
3695,9,0.5039,18.14,6843.0,0.002637,0.9998530000000001,AIF1 C6orf48 HLA-DMB MICB MSH5 SYNGAP1 TAP1 TAP2 TNXB,,,,
3696,4,0.5363,3.218,2938.0,0.001091,0.9929309999999999,OR2M7 OR8B12 OR8B3 SYT13,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,3.915e-05|4.671e-05|5.225e-05|6.46e-05|7.223e-05,0.6176|0.3684|0.2747|0.2548|0.2279,35.03|33|31.78|29.59|28.5
3697,4,0.5194,3.117,3252.0,0.0009551000000000001,0.9929309999999999,CYB561D2 HCN2 SYT2 THAP10,cellular response to cGMP|response to cGMP|calcium ion-regulated exocytosis of neurotransmitter|membrane depolarization during cardiac muscle cell action potential|sodium ion import across plasma membrane,0.001359|0.001553|0.003104|0.003491|0.003878,1|1|1|1|1,858.1|735.5|343.2|302.9|271
3698,4,0.5117,3.07,3238.0,0.0009451,0.9929309999999999,CD5 CELA3B IDUA SYT8,heparin catabolic process|dermatan sulfate catabolic process|disaccharide metabolic process|heparin metabolic process|dermatan sulfate metabolic process,0.0003883|0.0003883|0.002328|0.002522|0.002716,1|1|1|1|1,5149|5149|468.1|429.1|396.1
3699,4,0.5321,3.193,3183.0,0.0009996,0.9929309999999999,AKAP8 DMRT3 SYTL3 TBC1D4,negative regulation of vesicle fusion|protein transport|peptide transport|amide transport|ventral spinal cord interneuron specification,0.001359|0.001362|0.001443|0.001542|0.001553,1|1|1|1|1,858.1|10.56|10.35|10.12|735.5
3700,4,0.5546,3.3280000000000003,3334.0,0.0009949,0.9929309999999999,FAM180A POU4F2 TAC1 WASF1,cellular response to nerve growth factor stimulus|response to nerve growth factor|neuron projection extension|developmental cell growth|cell growth,4.185e-05|4.498e-05|5.502e-05|0.0001028|0.0001077,0.6602|0.3547|0.2893|0.4054|0.3397,194.3|187.2|168.8|122.6|119.7
3701,36,0.5006,315.4,25760.0,0.01206,1.0,ACAD9 ATPAF2 CARS2 COA7 COQ7 COX14 DARS2 FOXRED1 GRSF1 GTPBP10 GTPBP8 MCAT METTL17 MRM2 MRM3 MRPL58 MTFMT MTG1 MTIF2 MTIF3 MTO1 NDUFAF1 NDUFAF3 NDUFAF7 NDUFB9 NOA1 NSUN3 NSUN4 NUBPL PET117 PREPL SURF1 TACO1 TBRG4 TFB1M YBEY,mitochondrial respiratory chain complex assembly|mitochondrion organization|NADH dehydrogenase complex assembly|mitochondrial respiratory chain complex I assembly|mitochondrial gene expression,5.54e-17|1.832e-11|4.889e-11|4.889e-11|1.876e-10,8.738e-13|1.445e-07|2.571e-07|1.928e-07|5.919e-07,60.62|14.62|59.04|59.04|31.81
3702,4,0.5284,3.17,3144.0,0.001005,0.9929309999999999,IL31 INTS11 NOL9 TAGAP,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|ncRNA processing|endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|endonucleolytic cleavage involved in rRNA processing|maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.0005825|0.002584|0.003104|0.003104|0.003104,1|1|1|1|1,2574|23.84|343.2|343.2|343.2
3703,5,0.508,5.08,4140.0,0.001222,0.996692,AMIGO3 LOR RETREG2 TANK ZC3H14,positive regulation of ubiquitin-specific protease activity|lysine biosynthetic process|lysine biosynthetic process via aminoadipic acid|L-lysine catabolic process to acetyl-CoA via saccharopine|L-lysine catabolic process,0.0008735|0.0008735|0.0008735|0.001165|0.001456,1|1|1|1|1,1716|1716|1716|1144|858.1
3704,12,0.5046,33.3,8942.0,0.003701,0.999986,BTN2A1 BTN2A2 HLA-A HLA-C HLA-F MICB OR14J1 OR2J2 OR2J3 TAPBP TRIM10 TRIM26,"antigen processing and presentation of endogenous peptide antigen via MHC class I|antigen processing and presentation of endogenous peptide antigen|antigen processing and presentation of endogenous antigen|antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent|antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",3.923e-10|5.801e-10|1.791e-09|2.483e-08|2.483e-08,6.189e-06|4.575e-06|9.419e-06|9.791e-05|7.833e-05,403.8|361.3|264|643.6|643.6
3705,4,0.5599,3.359,3082.0,0.001086,0.9929309999999999,FEM1C GUCD1 PIK3IP1 TATDN1,negative regulation of phosphatidylinositol 3-kinase activity|negative regulation of lipid kinase activity|negative regulation of phosphatidylinositol 3-kinase signaling|regulation of phosphatidylinositol 3-kinase activity|regulation of lipid kinase activity,0.0009706|0.001747|0.002716|0.01141|0.01372,1|1|1|1|1,1287|643.6|396.1|88.77|73.55
3706,4,0.6028,3.617,3170.0,0.001137,0.9929309999999999,BTBD7 CDK18 KLHL20 TATDN3,protein K33-linked ubiquitination|regulation of branching involved in salivary gland morphogenesis|Golgi to endosome transport|response to interferon-alpha|regulation of transcription involved in G1/S transition of mitotic cell cycle,0.0003883|0.001553|0.003491|0.004846|0.00678,1|1|1|1|1,5149|735.5|302.9|214.5|151.4
3707,12,0.5131,33.87,8132.0,0.004135,0.999986,CIAO1 CIAO2B CIAPIN1 FXN GLRX3 HSCB LYRM4 NDOR1 NUBP2 SOD1 TIMM10 TIMM9,metallo-sulfur cluster assembly|iron-sulfur cluster assembly|sulfur compound metabolic process|protein maturation by iron-sulfur cluster transfer|protein maturation,3.337e-24|3.337e-24|2.515e-16|2.542e-10|1.757e-07,5.265e-20|2.632e-20|1.322e-12|1.003e-06|0.0005543,671.6|671.6|46.51|457.7|35.46
3708,4,0.5686,3.412,3139.0,0.001083,0.9929309999999999,NIPSNAP3A NIPSNAP3B TBC1D13 TMEM220,UNCLASSIFIED|biological_process|activation of GTPase activity|regulation of biological process|regulation of cellular process,0.008539|0.008539|0.02253|0.03244|0.04148,1|1|1|1|1,5.627|0.2884|44.39|0|0
3709,5,0.505,5.05,4085.0,0.001232,0.996692,MAN1C1 PRR5 SBF1 TBC1D22A WDR76,Golgi apparatus mannose trimming|TORC2 signaling|regulation of DNA damage checkpoint|N-glycan processing|regulation of GTPase activity,0.0009706|0.00194|0.004362|0.004845|0.005427,1|1|1|1|1,1373|588.4|242.3|216.8|16.81
3710,4,0.5057,3.034,3175.0,0.0009523,0.9929309999999999,ADGRG1 LUC7L3 PDE5A TBC1D22B,cGMP catabolic process|cerebral cortex regionalization|vascular endothelial growth factor production|negative regulation of neuron migration|telencephalon regionalization,0.001165|0.001359|0.001553|0.002328|0.002522,1|1|1|1|1,1030|858.1|735.5|468.1|429.1
3711,5,0.501,5.01,4517.0,0.001105,0.996692,ABHD6 CAPN13 MEGF11 RYR2 TBC1D32,retina development in camera-type eye|lysobisphosphatidic acid metabolic process|left ventricular cardiac muscle tissue morphogenesis|type B pancreatic cell apoptotic process|regulation of endocannabinoid signaling pathway,0.0005331|0.000728|0.000728|0.000728|0.0009706,1|1|1|1|1,54.92|2060|2060|2060|1373
3712,5,0.5124,5.124,3333.0,0.0015300000000000001,0.996692,NOL6 PDCD2 PWP2 TBL3 WDR3,rRNA processing|rRNA metabolic process|maturation of SSU-rRNA|ribosome biogenesis|ribosomal small subunit biogenesis,1.305e-07|1.515e-07|1.602e-07|3.432e-07|5.194e-07,0.002059|0.001195|0.0008425|0.001353|0.001639,63.37|61.02|247.1|49.63|164.8
3713,4,0.5566,3.34,3119.0,0.001067,0.9929309999999999,FAM110B PLCXD3 RNF11 TBPL2,"protein autoubiquitination|organic substance catabolic process|DNA-templated transcription, initiation|catabolic process|lipid catabolic process",0.01352|0.03908|0.04298|0.05352|0.05793,1|1|1|1|1,74.62|5.848|22.99|4.941|16.94
3714,13,0.503,39.23,9835.0,0.003961999999999999,0.999993,BTN2A2 CDKAL1 GPX6 HIST1H1T HLA-DMB HLA-DRB1 OR14J1 OR2B6 OR2J3 SLC17A2 SLC17A4 ZNF165 ZSCAN31,peptide antigen assembly with MHC class II protein complex|MHC class II protein complex assembly|sialic acid transport|peptide antigen assembly with MHC protein complex|MHC protein complex assembly,6.418e-06|6.418e-06|8.982e-06|1.197e-05|1.539e-05,0.1012|0.05062|0.04723|0.04721|0.04854,735.5|735.5|588.4|490.4|420.3
3715,9,0.5083,18.3,5731.0,0.003173,0.9998530000000001,BRAF DUSP4 MAFF MAPK1 MITF SOX10 SOX9 TFAP2A ZEB2,regulation of cell differentiation|regulation of multicellular organismal development|regulation of developmental process|negative regulation of apoptotic process|negative regulation of programmed cell death,1.007e-08|1.438e-07|3.176e-07|4.927e-07|5.578e-07,0.0001588|0.001134|0.00167|0.001943|0.00176,11.62|12.15|7.5|15.46|15.14
3716,5,0.5219,5.218999999999999,4221.0,0.001232,0.996692,ADCY1 KIAA0895 STEAP1 STK17A TBX4,embryonic lung development|neuroinflammatory response|positive regulation of fibroblast apoptotic process|cAMP biosynthetic process|cellular response to forskolin,0.000728|0.001698|0.002183|0.002667|0.002667,1|1|1|1|1,2060|686.5|514.9|411.9|411.9
3717,6,0.5023,7.535,5063.0,0.001483,0.998474,DDX25 HTR6 NCMAP PLA2G2E TC2N ZNF683,regulation of extrathymic T cell differentiation|regulation of natural killer cell differentiation involved in immune response|peripheral nervous system myelin formation|cellular response to ionomycin|response to ionomycin,0.0008735|0.001165|0.001165|0.001746|0.001746,1|1|1|1|1,1716|1144|1144|686.5|686.5
3718,4,0.5121,3.072,3139.0,0.0009753,0.9929309999999999,KIAA1522 NGF SLFN13 TCEANC2,tRNA catabolic process|nerve growth factor processing|positive regulation of collateral sprouting|nerve growth factor signaling pathway|regulation of collateral sprouting,0.0005825|0.0009706|0.002328|0.002522|0.003878,1|1|1|1|1,2574|1287|468.1|429.1|271
3719,4,0.5624,3.3739999999999997,3094.0,0.0010869999999999999,0.9929309999999999,ASB6 C9orf84 ECPAS TCF23,proteasome assembly|decidualization|maternal placenta development|negative regulation of muscle cell differentiation|maternal process involved in female pregnancy,0.002183|0.003637|0.004944|0.008134|0.009293,1|1|1|1|1,490.4|286|208|124.8|109
3720,23,0.5077,128.5,18620.0,0.006836,1.0,ERVV-2 KIR2DL1 KIR2DL3 KLK3 NLRP11 SIGLEC5 VN1R4 ZFP28 ZNF175 ZNF28 ZNF320 ZNF415 ZNF528 ZNF534 ZNF571 ZNF578 ZNF610 ZNF665 ZNF677 ZNF701 ZNF808 ZNF813 ZNF880,"regulation of transcription by RNA polymerase II|cellular process|regulation of transcription, DNA-templated|regulation of nucleic acid-templated transcription|regulation of RNA biosynthetic process",2.622e-09|1.102e-08|1.832e-07|1.84e-07|1.878e-07,4.135e-05|8.695e-05|0.0009635|0.0007256|0.0005926,5.097|0.266|3.805|3.804|3.799
3721,5,0.5398,5.398,4071.0,0.0013210000000000001,0.996692,GALNT16 SERPINA11 SYNDIG1L TCL1B TMEM63C,protein O-linked glycosylation via threonine|protein O-linked glycosylation via serine|glomerular filtration|renal filtration|peptidyl-threonine modification,0.002425|0.002667|0.003636|0.003878|0.02022,1|1|1|1|1,457.7|411.9|294.2|274.6|49.63
3722,4,0.5304,3.182,3369.0,0.0009414,0.9929309999999999,ENOPH1 GPR171 IL36RN TCTA,negative regulation of myeloid cell differentiation|L-methionine salvage from S-adenosylmethionine|regulation of myeloid cell differentiation|L-methionine salvage from methylthioadenosine|osteoclast fusion,0.0001028|0.0007766|0.0007855|0.001165|0.001359,1|1|1|1|1,122.6|1716|43.63|1030|858.1
3723,15,0.5024,52.75,12460.0,0.004207,0.999999,C8orf44 CA1 CA2 CA3 CNGB3 CPA6 CYP7A1 FABP12 FABP4 HEY1 MCMDC2 PMP2 SGK3 TMEM69 TRIM55,one-carbon metabolic process|bicarbonate transport|organic anion transport|triglyceride catabolic process|acylglycerol catabolic process,3.52e-06|4.345e-06|9.001e-05|0.0001985|0.0003607,0.05552|0.03427|0.4732|0.7826|1,105.6|98.07|16.15|101.7|74.22
3724,5,0.5547,5.547000000000001,4053.0,0.001363,0.996692,EVA1B HPCAL4 TCTEX1D1 TMEM39A TMEM39B,negative regulation of autophagosome maturation|regulation of autophagosome maturation|negative regulation of autophagosome assembly|positive regulation of viral genome replication|negative regulation of macroautophagy,1.319e-06|5.648e-06|7.2e-06|2.481e-05|3.302e-05,0.0208|0.04455|0.03786|0.09784|0.1042,1373|588.4|514.9|265.7|228.8
3725,6,0.5028,7.542999999999999,4908.0,0.001531,0.998474,AGO1 AGO3 CFH EVA1B GJB4 TCTEX1D4,"miRNA loading onto RISC involved in gene silencing by miRNA|RNA secondary structure unwinding|small RNA loading onto RISC|negative regulation of translation, ncRNA-mediated|miRNA mediated inhibition of translation",2.543e-06|3.178e-06|3.883e-06|7.41e-06|7.41e-06,0.04011|0.02506|0.02042|0.02922|0.02338,980.7|858.1|762.8|528.1|528.1
3726,12,0.5062,33.41,7970.0,0.004162,0.999986,AMOTL2 DLG5 KIRREL1 LATS2 NF2 PKN2 PTPN14 RNF146 SAV1 TAOK1 TEAD1 TP53BP2,hippo signaling|intracellular signal transduction|regulation of hippo signaling|cell-cell junction organization|regulation of cellular protein localization,2.349e-09|4.458e-07|7.135e-05|0.0001572|0.000237,3.706e-05|0.003516|0.3751|0.6198|0.7477,245.2|8.717|171.6|27.68|12.17
3727,4,0.5283,3.17,3137.0,0.001007,0.9929309999999999,CHSY1 FAM20B GRAMD1C TECPR2,proteoglycan biosynthetic process|proteoglycan metabolic process|glycoprotein biosynthetic process|glycoprotein metabolic process|cellular response to cholesterol,5.327e-05|0.0001052|0.001261|0.001926|0.003491,0.8403|0.8299|1|1|1,171.6|121.1|34.33|27.68|302.9
3728,5,0.5433,5.433,4199.0,0.001289,0.996692,GPR142 LGALS3BP SSTR2 TECTA TMEM235,somatostatin signaling pathway|somatostatin receptor signaling pathway|peristalsis|phasic smooth muscle contraction|cellular response to estradiol stimulus,0.001456|0.001456|0.00291|0.004845|0.008949,1|1|1|1|1,823.8|823.8|374.5|216.8|114.4
3729,4,0.505,3.03,3103.0,0.0009729,0.9929309999999999,CDX2 TENT5A UNC119B VPREB3,regulation of somitogenesis|lipoprotein transport|lipoprotein localization|trophectodermal cell differentiation|intestinal epithelial cell differentiation,0.001359|0.002716|0.00291|0.003685|0.004459,1|1|1|1|1,858.1|396.1|367.8|286|234
3730,5,0.5357,5.357,3954.0,0.00135,0.996692,ARMC1 EVA1B TENT5B TMEM39A TMEM39B,negative regulation of autophagosome maturation|regulation of autophagosome maturation|negative regulation of autophagosome assembly|negative regulation of cellular catabolic process|positive regulation of viral genome replication,1.319e-06|5.648e-06|7.2e-06|1.862e-05|2.481e-05,0.0208|0.04455|0.03786|0.07344|0.07827,1373|588.4|514.9|48.84|265.7
3731,4,0.5586,3.352,3336.0,0.001001,0.9929309999999999,GUCY1B1 LCT NRG2 TESC,"nitric oxide-cGMP-mediated signaling pathway|trans-synaptic signaling by nitric oxide, modulating synaptic transmission|trans-synaptic signaling by soluble gas, modulating synaptic transmission|trans-synaptic signaling by nitric oxide|trans-synaptic signaling by soluble gas",0.0005825|0.0005825|0.0005825|0.0007766|0.0007766,1|1|1|1|1,2574|2574|2574|1716|1716
